urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:parameter:x-ksos:1.0:base:station1:village1:adc0,urn:ogc:def:parameter:x-ksos:1.0:base:station1:village1:air_temperature
2014-03-04T23:04:57.179860+05:30,52,16.7578125
2014-03-04T23:20:58.623551+05:30,49,15.79101563
2014-03-04T23:37:00.075725+05:30,48,15.46875
2014-03-04T23:53:01.680299+05:30,48,15.46875
2014-03-05T00:09:03.625744+05:30,48,15.46875
2014-03-05T00:25:05.070839+05:30,48,15.46875
2014-03-05T00:41:06.247263+05:30,48,15.46875
2014-03-05T00:57:07.563673+05:30,48,15.46875
2014-03-05T01:13:09.063065+05:30,47,15.14648438
2014-03-05T01:29:10.427383+05:30,45,14.50195313
2014-03-05T01:45:11.575245+05:30,47,15.14648438
2014-03-05T02:01:13.208578+05:30,48,15.46875
2014-03-05T02:17:14.528580+05:30,47,15.14648438
2014-03-05T02:33:15.646018+05:30,47,15.14648438
2014-03-05T02:49:17.165781+05:30,47,15.14648438
2014-03-05T03:05:18.531636+05:30,46,14.82421875
2014-03-05T03:21:20.052805+05:30,47,15.14648438
2014-03-05T03:53:24.545913+05:30,45,14.50195313
2014-03-05T04:09:25.843758+05:30,46,14.82421875
2014-03-05T04:25:27.365790+05:30,46,14.82421875
2014-03-05T04:41:28.736531+05:30,46,14.82421875
2014-03-05T04:57:30.146145+05:30,48,15.46875
2014-03-05T05:13:31.548210+05:30,47,15.14648438
2014-03-05T05:29:32.793289+05:30,47,15.14648438
2014-03-05T05:45:34.404525+05:30,46,14.82421875
2014-03-05T06:01:35.801583+05:30,44,14.1796875
2014-03-05T06:17:37.398498+05:30,46,14.82421875
2014-03-05T06:33:38.905638+05:30,44,14.1796875
2014-03-05T06:49:40.323319+05:30,46,14.82421875
2014-03-05T07:05:41.712716+05:30,52,16.7578125
2014-03-05T07:21:43.244319+05:30,57,18.36914063
2014-03-05T07:37:44.539396+05:30,64,20.625
2014-03-05T07:53:46.060208+05:30,68,21.9140625
2014-03-05T08:09:47.426849+05:30,68,21.9140625
2014-03-05T08:25:48.932691+05:30,68,21.9140625
2014-03-05T08:41:50.189585+05:30,68,21.9140625
2014-03-05T08:57:52.117025+05:30,73,23.52539063
2014-03-05T09:13:53.752326+05:30,73,23.52539063
2014-03-05T09:29:55.240645+05:30,74,23.84765625
2014-03-05T09:45:56.857873+05:30,77,24.81445313
2014-03-05T10:01:58.149845+05:30,79,25.45898438
2014-03-05T10:17:59.804133+05:30,80,25.78125
2014-03-05T10:34:01.073570+05:30,79,25.45898438
2014-03-05T10:50:02.566088+05:30,84,27.0703125
2014-03-05T11:06:03.757582+05:30,83,26.74804688
2014-03-05T11:22:05.117403+05:30,85,27.39257813
2014-03-05T11:38:06.557038+05:30,84,27.0703125
2014-03-05T11:54:08.654464+05:30,86,27.71484375
2014-03-05T12:10:10.048719+05:30,85,27.39257813
2014-03-05T12:26:11.443662+05:30,85,27.39257813
2014-03-05T12:42:12.824238+05:30,87,28.03710938
2014-03-05T12:58:14.355475+05:30,85,27.39257813
2014-03-05T13:14:15.985303+05:30,89,28.68164063
2014-03-05T13:30:17.306193+05:30,92,29.6484375
2014-03-05T13:46:18.648319+05:30,95,30.61523438
2014-03-05T14:02:20.021734+05:30,89,28.68164063
2014-03-05T14:18:21.420356+05:30,90,29.00390625
2014-03-05T14:34:22.683093+05:30,89,28.68164063
2014-03-05T14:50:24.266594+05:30,93,29.97070313
2014-03-05T15:06:25.888860+05:30,92,29.6484375
2014-03-05T15:22:27.458394+05:30,91,29.32617188
2014-03-05T15:38:29.144957+05:30,92,29.6484375
2014-03-05T15:54:31.301378+05:30,92,29.6484375
2014-03-05T16:10:32.935911+05:30,90,29.00390625
2014-03-05T16:26:34.617591+05:30,89,28.68164063
2014-03-05T16:42:36.053057+05:30,89,28.68164063
2014-03-05T16:58:37.499355+05:30,85,27.39257813
2014-03-05T17:14:38.687249+05:30,86,27.71484375
2014-03-05T17:30:39.888786+05:30,84,27.0703125
2014-03-05T17:46:41.279653+05:30,82,26.42578125
2014-03-05T18:02:42.527398+05:30,77,24.81445313
2014-03-05T18:18:43.896141+05:30,74,23.84765625
2014-03-05T18:34:45.231012+05:30,73,23.52539063
2014-03-05T18:50:46.836903+05:30,71,22.88085938
2014-03-05T19:06:49.120338+05:30,69,22.23632813
2014-03-05T19:22:50.517384+05:30,70,22.55859375
2014-03-05T19:38:51.887248+05:30,67,21.59179688
2014-03-05T19:54:53.325740+05:30,69,22.23632813
2014-03-05T20:10:54.790352+05:30,66,21.26953125
2014-03-05T20:26:56.097603+05:30,67,21.59179688
2014-03-05T20:42:57.402843+05:30,67,21.59179688
2014-03-05T20:58:58.781920+05:30,64,20.625
2014-03-05T21:15:00.156724+05:30,68,21.9140625
2014-03-05T21:31:01.335949+05:30,63,20.30273438
2014-03-05T21:47:02.607693+05:30,64,20.625
2014-03-05T22:03:04.029292+05:30,64,20.625
2014-03-05T22:19:05.391324+05:30,65,20.94726563
2014-03-05T22:35:06.877160+05:30,67,21.59179688
2014-03-05T22:51:08.142745+05:30,67,21.59179688
2014-03-05T23:07:09.485166+05:30,67,21.59179688
2014-03-05T23:23:10.995765+05:30,67,21.59179688
2014-03-05T23:39:12.259875+05:30,61,19.65820313
2014-03-05T23:55:13.948125+05:30,58,18.69140625
2014-03-06T00:11:16.831344+05:30,57,18.36914063
2014-03-06T00:27:18.231529+05:30,58,18.69140625
2014-03-06T00:43:19.474340+05:30,56,18.046875
2014-03-06T00:59:20.711374+05:30,56,18.046875
2014-03-06T01:15:22.051579+05:30,55,17.72460938
2014-03-06T01:31:23.450631+05:30,55,17.72460938
2014-03-06T01:47:24.900688+05:30,55,17.72460938
2014-03-06T02:03:26.135503+05:30,54,17.40234375
2014-03-06T02:19:27.505884+05:30,54,17.40234375
2014-03-06T02:35:28.923717+05:30,53,17.08007813
2014-03-06T02:51:30.343310+05:30,53,17.08007813
2014-03-06T03:07:31.920243+05:30,54,17.40234375
2014-03-06T03:23:33.264052+05:30,53,17.08007813
2014-03-06T03:39:34.724496+05:30,54,17.40234375
2014-03-06T03:55:36.236827+05:30,52,16.7578125
2014-03-06T04:11:37.688175+05:30,55,17.72460938
2014-03-06T04:27:39.239634+05:30,54,17.40234375
2014-03-06T04:43:40.606468+05:30,54,17.40234375
2014-03-06T04:59:42.056149+05:30,54,17.40234375
2014-03-06T05:15:43.321832+05:30,55,17.72460938
2014-03-06T05:31:45.354493+05:30,57,18.36914063
2014-03-06T05:47:47.026221+05:30,55,17.72460938
2014-03-06T06:03:48.346038+05:30,59,19.01367188
2014-03-06T06:19:49.608553+05:30,54,17.40234375
2014-03-06T06:35:51.076681+05:30,56,18.046875
2014-03-06T06:51:52.648529+05:30,55,17.72460938
2014-03-06T07:07:53.879186+05:30,55,17.72460938
2014-03-06T07:23:55.177519+05:30,57,18.36914063
2014-03-06T07:39:56.434173+05:30,57,18.36914063
2014-03-06T07:55:57.708716+05:30,59,19.01367188
2014-03-06T08:11:59.062735+05:30,59,19.01367188
2014-03-06T08:28:00.369626+05:30,60,19.3359375
2014-03-06T08:44:01.581924+05:30,62,19.98046875
2014-03-06T09:00:02.915517+05:30,63,20.30273438
2014-03-06T09:16:04.235376+05:30,64,20.625
2014-03-06T09:32:05.607400+05:30,62,19.98046875
2014-03-06T09:48:06.984170+05:30,69,22.23632813
2014-03-06T10:04:08.196365+05:30,72,23.203125
2014-03-06T10:20:09.476161+05:30,77,24.81445313
2014-03-06T10:36:10.694506+05:30,76,24.4921875
2014-03-06T10:52:12.162952+05:30,76,24.4921875
2014-03-06T11:08:13.950248+05:30,79,25.45898438
2014-03-06T11:24:15.951524+05:30,83,26.74804688
2014-03-06T11:40:17.070409+05:30,83,26.74804688
2014-03-06T11:56:18.365937+05:30,83,26.74804688
2014-03-06T12:12:19.867647+05:30,82,26.42578125
2014-03-06T12:28:21.241314+05:30,84,27.0703125
2014-03-06T12:44:22.400298+05:30,85,27.39257813
2014-03-06T13:00:23.517105+05:30,87,28.03710938
2014-03-06T13:16:25.062391+05:30,88,28.359375
2014-03-06T13:32:26.316446+05:30,89,28.68164063
2014-03-06T13:48:27.945644+05:30,89,28.68164063
2014-03-06T14:04:29.321868+05:30,91,29.32617188
2014-03-06T14:20:36.357555+05:30,88,28.359375
2014-03-06T14:36:37.674933+05:30,89,28.68164063
2014-03-06T14:52:39.231700+05:30,90,29.00390625
2014-03-06T15:08:40.624143+05:30,90,29.00390625
2014-03-06T15:24:42.536345+05:30,91,29.32617188
2014-03-06T15:40:43.862873+05:30,90,29.00390625
2014-03-06T15:56:45.528850+05:30,90,29.00390625
2014-03-06T16:12:47.145166+05:30,88,28.359375
2014-03-06T16:28:48.608527+05:30,87,28.03710938
2014-03-06T16:44:50.077405+05:30,86,27.71484375
2014-03-06T17:00:51.462640+05:30,86,27.71484375
2014-03-06T17:16:53.058489+05:30,84,27.0703125
2014-03-06T17:32:54.335381+05:30,80,25.78125
2014-03-06T17:48:55.643320+05:30,78,25.13671875
2014-03-06T18:04:57.079771+05:30,75,24.16992188
2014-03-06T18:20:58.744050+05:30,74,23.84765625
2014-03-06T18:36:59.995530+05:30,71,22.88085938
2014-03-06T18:53:01.502975+05:30,71,22.88085938
2014-03-06T19:09:03.428052+05:30,72,23.203125
2014-03-06T19:25:04.864912+05:30,68,21.9140625
2014-03-06T19:41:06.434911+05:30,68,21.9140625
2014-03-06T19:57:07.926092+05:30,69,22.23632813
2014-03-06T20:13:09.329849+05:30,66,21.26953125
2014-03-06T20:29:10.635366+05:30,65,20.94726563
2014-03-06T20:45:11.922689+05:30,65,20.94726563
2014-03-06T21:01:13.150665+05:30,67,21.59179688
2014-03-06T21:17:14.498700+05:30,68,21.9140625
2014-03-06T21:33:15.935895+05:30,67,21.59179688
2014-03-06T21:49:17.176333+05:30,64,20.625
2014-03-06T22:05:18.558644+05:30,63,20.30273438
2014-03-06T22:21:20.386465+05:30,63,20.30273438
2014-03-06T22:37:21.943235+05:30,61,19.65820313
2014-03-06T22:53:23.272949+05:30,52,16.7578125
2014-03-06T23:09:24.572278+05:30,55,17.72460938
2014-03-06T23:25:29.174865+05:30,53,17.08007813
2014-03-06T23:41:30.464513+05:30,52,16.7578125
2014-03-06T23:57:31.920632+05:30,56,18.046875
2014-03-07T00:13:33.327523+05:30,53,17.08007813
2014-03-07T00:29:34.576209+05:30,53,17.08007813
2014-03-07T00:45:35.815242+05:30,52,16.7578125
2014-03-07T01:01:37.069966+05:30,51,16.43554688
2014-03-07T01:17:38.301078+05:30,51,16.43554688
2014-03-07T01:33:39.432476+05:30,51,16.43554688
2014-03-07T01:49:40.783411+05:30,49,15.79101563
2014-03-07T02:05:42.040943+05:30,48,15.46875
2014-03-07T02:21:43.458002+05:30,49,15.79101563
2014-03-07T02:37:44.896291+05:30,49,15.79101563
2014-03-07T02:53:46.181471+05:30,50,16.11328125
2014-03-07T03:09:47.599484+05:30,48,15.46875
2014-03-07T03:25:49.187865+05:30,47,15.14648438
2014-03-07T03:41:50.469732+05:30,48,15.46875
2014-03-07T03:57:51.765376+05:30,48,15.46875
2014-03-07T04:13:53.066787+05:30,49,15.79101563
2014-03-07T04:29:54.296867+05:30,49,15.79101563
2014-03-07T04:45:57.063555+05:30,50,16.11328125
2014-03-07T05:01:58.493532+05:30,50,16.11328125
2014-03-07T05:17:59.719647+05:30,48,15.46875
2014-03-07T05:34:00.940831+05:30,49,15.79101563
2014-03-07T05:50:02.329907+05:30,49,15.79101563
2014-03-07T06:06:03.656282+05:30,50,16.11328125
2014-03-07T06:22:05.081318+05:30,51,16.43554688
2014-03-07T06:38:06.451570+05:30,51,16.43554688
2014-03-07T06:54:08.908841+05:30,50,16.11328125
2014-03-07T07:10:10.434907+05:30,52,16.7578125
2014-03-07T07:26:11.880539+05:30,55,17.72460938
2014-03-07T07:42:13.244401+05:30,58,18.69140625
2014-03-07T07:58:14.516889+05:30,59,19.01367188
2014-03-07T08:14:15.971452+05:30,61,19.65820313
2014-03-07T08:30:17.330920+05:30,62,19.98046875
2014-03-07T08:46:18.650415+05:30,64,20.625
2014-03-07T09:02:20.209017+05:30,68,21.9140625
2014-03-07T09:18:21.807356+05:30,69,22.23632813
2014-03-07T09:34:23.204929+05:30,75,24.16992188
2014-03-07T09:50:24.745379+05:30,78,25.13671875
2014-03-07T10:06:26.142854+05:30,73,23.52539063
2014-03-07T10:22:27.426217+05:30,73,23.52539063
2014-03-07T10:38:28.614053+05:30,80,25.78125
2014-03-07T10:54:30.784917+05:30,78,25.13671875
2014-03-07T11:10:32.191758+05:30,82,26.42578125
2014-03-07T11:26:33.432728+05:30,86,27.71484375
2014-03-07T11:42:35.003489+05:30,87,28.03710938
2014-03-07T11:58:36.382429+05:30,87,28.03710938
2014-03-07T12:14:37.897622+05:30,87,28.03710938
2014-03-07T12:30:39.167135+05:30,92,29.6484375
2014-03-07T12:46:40.547200+05:30,90,29.00390625
2014-03-07T13:02:42.175433+05:30,91,29.32617188
2014-03-07T13:18:43.571172+05:30,90,29.00390625
2014-03-07T13:34:50.096006+05:30,95,30.61523438
2014-03-07T13:50:51.472216+05:30,91,29.32617188
2014-03-07T14:06:52.944535+05:30,95,30.61523438
2014-03-07T14:22:54.124031+05:30,94,30.29296875
2014-03-07T14:38:55.658068+05:30,94,30.29296875
2014-03-07T14:54:57.439725+05:30,94,30.29296875
2014-03-07T15:10:59.057734+05:30,93,29.97070313
2014-03-07T15:27:00.630603+05:30,92,29.6484375
2014-03-07T15:43:01.927072+05:30,95,30.61523438
2014-03-07T15:59:03.390174+05:30,95,30.61523438
2014-03-07T16:15:04.912436+05:30,93,29.97070313
2014-03-07T16:31:06.370855+05:30,92,29.6484375
2014-03-07T16:47:07.985337+05:30,89,28.68164063
2014-03-07T17:03:09.333666+05:30,91,29.32617188
2014-03-07T17:19:11.457567+05:30,89,28.68164063
2014-03-07T17:35:13.347540+05:30,86,27.71484375
2014-03-07T17:51:14.765706+05:30,84,27.0703125
2014-03-07T18:07:16.230911+05:30,79,25.45898438
2014-03-07T18:23:17.486305+05:30,74,23.84765625
2014-03-07T18:39:18.779727+05:30,69,22.23632813
2014-03-07T18:55:20.107752+05:30,71,22.88085938
2014-03-07T19:11:21.306452+05:30,71,22.88085938
2014-03-07T19:27:22.742180+05:30,70,22.55859375
2014-03-07T19:43:24.158232+05:30,67,21.59179688
2014-03-07T19:59:25.347705+05:30,66,21.26953125
2014-03-07T20:15:26.955986+05:30,65,20.94726563
2014-03-07T20:31:28.286886+05:30,63,20.30273438
2014-03-07T20:47:29.758642+05:30,65,20.94726563
2014-03-07T21:03:31.214653+05:30,64,20.625
2014-03-07T21:19:32.897098+05:30,63,20.30273438
2014-03-07T21:35:34.125253+05:30,64,20.625
2014-03-07T21:51:35.821632+05:30,64,20.625
2014-03-07T22:07:37.217228+05:30,61,19.65820313
2014-03-07T22:23:38.477780+05:30,58,18.69140625
2014-03-07T22:39:39.503431+05:30,57,18.36914063
2014-03-07T22:55:40.699154+05:30,58,18.69140625
2014-03-07T23:11:42.075804+05:30,60,19.3359375
2014-03-07T23:27:43.335452+05:30,57,18.36914063
2014-03-07T23:43:49.889425+05:30,59,19.01367188
2014-03-07T23:59:51.031285+05:30,59,19.01367188
2014-03-08T00:15:52.287604+05:30,57,18.36914063
2014-03-08T00:31:53.612165+05:30,56,18.046875
2014-03-08T00:47:54.978300+05:30,57,18.36914063
2014-03-08T01:03:56.756289+05:30,55,17.72460938
2014-03-08T01:19:58.152558+05:30,57,18.36914063
2014-03-08T01:35:59.506246+05:30,55,17.72460938
2014-03-08T01:52:00.972434+05:30,55,17.72460938
2014-03-08T02:08:02.262295+05:30,55,17.72460938
2014-03-08T02:24:04.073967+05:30,57,18.36914063
2014-03-08T02:40:05.276247+05:30,57,18.36914063
2014-03-08T02:56:06.652714+05:30,56,18.046875
2014-03-08T03:12:08.032928+05:30,58,18.69140625
2014-03-08T03:28:09.116292+05:30,60,19.3359375
2014-03-08T03:44:10.433351+05:30,58,18.69140625
2014-03-08T04:00:11.619093+05:30,57,18.36914063
2014-03-08T04:16:13.104996+05:30,57,18.36914063
2014-03-08T04:32:14.686806+05:30,57,18.36914063
2014-03-08T04:48:16.208523+05:30,56,18.046875
2014-03-08T05:04:18.023127+05:30,56,18.046875
2014-03-08T05:20:19.402183+05:30,54,17.40234375
2014-03-08T05:36:20.623092+05:30,55,17.72460938
2014-03-08T05:52:21.955608+05:30,54,17.40234375
2014-03-08T06:08:23.648318+05:30,54,17.40234375
2014-03-08T06:24:25.848930+05:30,56,18.046875
2014-03-08T06:40:32.367488+05:30,55,17.72460938
2014-03-08T06:56:33.670840+05:30,55,17.72460938
2014-03-08T07:12:35.036505+05:30,60,19.3359375
2014-03-08T07:28:36.277843+05:30,67,21.59179688
2014-03-08T07:44:37.428422+05:30,65,20.94726563
2014-03-08T08:00:38.741989+05:30,68,21.9140625
2014-03-08T08:16:39.957480+05:30,78,25.13671875
2014-03-08T08:32:41.405793+05:30,82,26.42578125
2014-03-08T08:48:42.893372+05:30,79,25.45898438
2014-03-08T09:04:44.320509+05:30,81,26.10351563
2014-03-08T09:20:45.595874+05:30,76,24.4921875
2014-03-08T09:36:46.773954+05:30,72,23.203125
2014-03-08T09:52:48.043895+05:30,70,22.55859375
2014-03-08T10:08:49.437015+05:30,64,20.625
2014-03-08T10:24:51.475521+05:30,64,20.625
2014-03-08T10:40:52.687161+05:30,64,20.625
2014-03-08T10:56:53.940491+05:30,65,20.94726563
2014-03-08T11:12:55.208518+05:30,70,22.55859375
2014-03-08T11:28:56.415440+05:30,70,22.55859375
2014-03-08T11:44:57.562102+05:30,71,22.88085938
2014-03-08T12:00:58.710388+05:30,73,23.52539063
2014-03-08T12:16:59.887279+05:30,77,24.81445313
2014-03-08T12:33:01.301270+05:30,77,24.81445313
2014-03-08T12:49:02.503518+05:30,77,24.81445313
2014-03-08T13:05:03.719241+05:30,77,24.81445313
2014-03-08T13:21:05.062470+05:30,77,24.81445313
2014-03-08T13:37:06.262082+05:30,77,24.81445313
2014-03-08T13:53:07.665794+05:30,76,24.4921875
2014-03-08T14:09:09.011659+05:30,77,24.81445313
2014-03-08T14:25:10.315577+05:30,81,26.10351563
2014-03-08T14:41:11.668417+05:30,83,26.74804688
2014-03-08T14:57:18.172224+05:30,80,25.78125
2014-03-08T15:13:19.508681+05:30,83,26.74804688
2014-03-08T15:29:20.794462+05:30,87,28.03710938
2014-03-08T15:45:22.070063+05:30,82,26.42578125
2014-03-08T16:01:23.193730+05:30,82,26.42578125
2014-03-08T16:17:24.515280+05:30,79,25.45898438
2014-03-08T16:33:26.024207+05:30,78,25.13671875
2014-03-08T16:49:27.317983+05:30,77,24.81445313
2014-03-08T17:05:28.545800+05:30,74,23.84765625
2014-03-08T17:21:29.936139+05:30,72,23.203125
2014-03-08T17:37:31.217845+05:30,71,22.88085938
2014-03-08T17:53:32.400992+05:30,70,22.55859375
2014-03-08T18:09:34.013742+05:30,68,21.9140625
2014-03-08T18:25:35.606178+05:30,69,22.23632813
2014-03-08T18:41:37.011543+05:30,68,21.9140625
2014-03-08T18:57:38.417541+05:30,66,21.26953125
2014-03-08T19:13:39.848779+05:30,65,20.94726563
2014-03-08T19:29:41.159220+05:30,65,20.94726563
2014-03-08T19:45:42.607308+05:30,67,21.59179688
2014-03-08T20:01:44.038218+05:30,65,20.94726563
2014-03-08T20:17:45.509290+05:30,65,20.94726563
2014-03-08T20:33:46.740539+05:30,63,20.30273438
2014-03-08T20:49:48.044404+05:30,65,20.94726563
2014-03-08T21:05:49.252570+05:30,65,20.94726563
2014-03-08T21:21:50.506750+05:30,63,20.30273438
2014-03-08T21:37:51.926160+05:30,62,19.98046875
2014-03-08T21:53:53.134748+05:30,64,20.625
2014-03-08T22:09:54.180103+05:30,61,19.65820313
2014-03-08T22:25:55.429621+05:30,60,19.3359375
2014-03-08T22:41:56.804007+05:30,60,19.3359375
2014-03-08T22:57:58.118970+05:30,61,19.65820313
2014-03-08T23:13:59.463313+05:30,61,19.65820313
2014-03-08T23:30:00.819636+05:30,60,19.3359375
2014-03-08T23:46:02.208678+05:30,61,19.65820313
2014-03-09T00:02:03.518833+05:30,61,19.65820313
2014-03-09T00:18:05.162935+05:30,59,19.01367188
2014-03-09T00:34:06.552149+05:30,60,19.3359375
2014-03-09T00:50:09.347011+05:30,62,19.98046875
2014-03-09T01:06:10.908451+05:30,62,19.98046875
2014-03-09T01:22:12.208797+05:30,65,20.94726563
2014-03-09T01:38:13.680870+05:30,61,19.65820313
2014-03-09T01:54:15.896302+05:30,60,19.3359375
2014-03-09T02:10:17.222083+05:30,58,18.69140625
2014-03-09T02:26:18.342364+05:30,59,19.01367188
2014-03-09T02:42:19.684628+05:30,56,18.046875
2014-03-09T02:58:20.905554+05:30,58,18.69140625
2014-03-09T03:14:22.294202+05:30,55,17.72460938
2014-03-09T03:30:23.541616+05:30,55,17.72460938
2014-03-09T03:46:24.878127+05:30,56,18.046875
2014-03-09T04:02:26.279359+05:30,54,17.40234375
2014-03-09T04:18:27.379971+05:30,53,17.08007813
2014-03-09T04:34:28.561007+05:30,52,16.7578125
2014-03-09T04:50:29.729939+05:30,51,16.43554688
2014-03-09T05:06:31.266179+05:30,51,16.43554688
2014-03-09T05:22:32.626251+05:30,51,16.43554688
2014-03-09T05:38:33.843462+05:30,49,15.79101563
2014-03-09T05:54:35.902100+05:30,49,15.79101563
2014-03-09T06:10:37.044388+05:30,50,16.11328125
2014-03-09T06:26:38.388312+05:30,49,15.79101563
2014-03-09T06:43:03.092515+05:30,47,15.14648438
2014-03-09T06:59:04.304375+05:30,54,17.40234375
2014-03-09T07:15:05.439483+05:30,63,20.30273438
2014-03-09T07:31:06.656643+05:30,70,22.55859375
2014-03-09T07:47:08.043447+05:30,77,24.81445313
2014-03-09T08:03:09.419640+05:30,82,26.42578125
2014-03-09T08:19:10.568843+05:30,80,25.78125
2014-03-09T08:35:11.719736+05:30,82,26.42578125
2014-03-09T08:51:13.270404+05:30,82,26.42578125
2014-03-09T09:07:14.790269+05:30,82,26.42578125
2014-03-09T09:23:16.605187+05:30,85,27.39257813
2014-03-09T09:39:17.809680+05:30,85,27.39257813
2014-03-09T09:55:19.244528+05:30,86,27.71484375
2014-03-09T10:11:20.429199+05:30,86,27.71484375
2014-03-09T10:27:21.653097+05:30,87,28.03710938
2014-03-09T10:43:22.906290+05:30,88,28.359375
2014-03-09T10:59:24.022104+05:30,89,28.68164063
2014-03-09T11:15:25.255647+05:30,90,29.00390625
2014-03-09T11:31:26.393154+05:30,91,29.32617188
2014-03-09T11:47:27.695450+05:30,92,29.6484375
2014-03-09T12:03:29.170520+05:30,92,29.6484375
2014-03-09T12:19:31.809347+05:30,95,30.61523438
2014-03-09T12:35:32.947571+05:30,96,30.9375
2014-03-09T12:51:34.454923+05:30,91,29.32617188
2014-03-09T13:07:35.632221+05:30,96,30.9375
2014-03-09T13:23:36.874820+05:30,95,30.61523438
2014-03-09T13:39:37.907803+05:30,96,30.9375
2014-03-09T13:55:39.087953+05:30,96,30.9375
2014-03-09T14:11:40.463692+05:30,95,30.61523438
2014-03-09T14:27:42.102780+05:30,96,30.9375
2014-03-09T14:43:43.131639+05:30,97,31.25976563
2014-03-09T14:59:44.273677+05:30,97,31.25976563
2014-03-09T15:15:50.349261+05:30,96,30.9375
2014-03-09T15:31:51.361306+05:30,96,30.9375
2014-03-09T15:47:52.399780+05:30,92,29.6484375
2014-03-09T16:03:53.616703+05:30,91,29.32617188
2014-03-09T16:19:54.886972+05:30,90,29.00390625
2014-03-09T16:35:56.209986+05:30,88,28.359375
2014-03-09T16:51:57.550426+05:30,87,28.03710938
2014-03-09T17:07:59.042070+05:30,85,27.39257813
2014-03-09T17:24:00.232128+05:30,84,27.0703125
2014-03-09T17:40:01.449701+05:30,87,28.03710938
2014-03-09T17:56:02.760498+05:30,82,26.42578125
2014-03-09T18:12:04.090217+05:30,78,25.13671875
2014-03-09T18:28:05.276438+05:30,78,25.13671875
2014-03-09T18:44:06.386305+05:30,76,24.4921875
2014-03-09T19:00:07.557505+05:30,76,24.4921875
2014-03-09T19:16:08.708019+05:30,76,24.4921875
2014-03-09T19:32:09.832292+05:30,75,24.16992188
2014-03-09T19:48:10.958857+05:30,74,23.84765625
2014-03-09T20:04:12.106929+05:30,76,24.4921875
2014-03-09T20:20:13.290401+05:30,76,24.4921875
2014-03-09T20:36:14.506388+05:30,70,22.55859375
2014-03-09T20:52:15.686561+05:30,67,21.59179688
2014-03-09T21:08:16.934053+05:30,62,19.98046875
2014-03-09T21:24:18.681770+05:30,59,19.01367188
2014-03-09T21:40:20.039954+05:30,61,19.65820313
2014-03-09T21:56:21.176495+05:30,60,19.3359375
2014-03-09T22:12:22.600031+05:30,57,18.36914063
2014-03-09T22:28:23.859322+05:30,57,18.36914063
2014-03-09T22:44:25.074683+05:30,57,18.36914063
2014-03-09T23:00:26.318981+05:30,59,19.01367188
2014-03-09T23:16:27.799150+05:30,57,18.36914063
2014-03-09T23:32:29.228527+05:30,57,18.36914063
2014-03-09T23:48:30.368655+05:30,56,18.046875
2014-03-10T00:04:31.797407+05:30,57,18.36914063
2014-03-10T00:20:33.013401+05:30,56,18.046875
2014-03-10T00:36:34.177719+05:30,55,17.72460938
2014-03-10T00:52:35.417486+05:30,55,17.72460938
2014-03-10T01:08:36.670344+05:30,53,17.08007813
2014-03-10T01:24:38.572308+05:30,52,16.7578125
2014-03-10T01:40:39.763615+05:30,52,16.7578125
2014-03-10T01:56:40.909174+05:30,51,16.43554688
2014-03-10T02:12:42.221724+05:30,51,16.43554688
2014-03-10T02:28:43.310630+05:30,50,16.11328125
2014-03-10T02:44:44.448279+05:30,48,15.46875
2014-03-10T03:00:45.737141+05:30,50,16.11328125
2014-03-10T03:16:47.225734+05:30,49,15.79101563
2014-03-10T03:32:48.636162+05:30,49,15.79101563
2014-03-10T03:48:49.904530+05:30,48,15.46875
2014-03-10T04:04:51.158725+05:30,49,15.79101563
2014-03-10T04:20:52.268669+05:30,47,15.14648438
2014-03-10T04:36:53.540941+05:30,47,15.14648438
2014-03-10T04:52:54.784165+05:30,47,15.14648438
2014-03-10T05:08:56.098740+05:30,45,14.50195313
2014-03-10T05:24:57.298049+05:30,46,14.82421875
2014-03-10T05:40:58.622725+05:30,46,14.82421875
2014-03-10T05:56:59.655337+05:30,48,15.46875
2014-03-10T06:13:00.973368+05:30,45,14.50195313
2014-03-10T06:29:02.146143+05:30,47,15.14648438
2014-03-10T06:45:03.356090+05:30,47,15.14648438
2014-03-10T07:01:04.369986+05:30,49,15.79101563
2014-03-10T07:17:05.496376+05:30,50,16.11328125
2014-03-10T07:33:06.795965+05:30,52,16.7578125
2014-03-10T07:49:08.144464+05:30,58,18.69140625
2014-03-10T08:05:09.423898+05:30,72,23.203125
2014-03-10T08:21:11.063773+05:30,74,23.84765625
2014-03-10T08:37:12.391751+05:30,73,23.52539063
2014-03-10T08:53:13.979057+05:30,74,23.84765625
2014-03-10T09:09:15.261608+05:30,77,24.81445313
2014-03-10T09:25:16.426467+05:30,78,25.13671875
2014-03-10T09:41:17.894425+05:30,79,25.45898438
2014-03-10T09:57:19.181142+05:30,83,26.74804688
2014-03-10T10:13:20.404612+05:30,81,26.10351563
2014-03-10T10:29:21.553638+05:30,82,26.42578125
2014-03-10T10:45:22.936464+05:30,86,27.71484375
2014-03-10T11:01:24.204990+05:30,84,27.0703125
2014-03-10T11:17:25.541714+05:30,86,27.71484375
2014-03-10T11:33:26.623123+05:30,88,28.359375
2014-03-10T11:49:27.874586+05:30,88,28.359375
2014-03-10T12:05:29.285857+05:30,91,29.32617188
2014-03-10T12:21:30.383164+05:30,91,29.32617188
